GENDER,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,PAST_ACCIDENTS,AGE,DRIVING_EXPERIENCE,OUTCOME
1,2,3,0.554537966,1,1,0,0,16000.0,0,0,1,1,3,0
0,1,1,0.526863206,1,1,1,1,9000.0,1,4,3,2,4,0
1,1,2,0.565578092,1,0,1,0,12000.0,1,0,0,1,3,0
1,2,3,0.742078846,1,0,1,1,12000.0,0,2,3,2,3,0
0,2,3,0.48761529,1,0,1,1,9000.0,0,1,2,2,3,0
1,1,2,0.601822302,0,0,0,1,13000.0,0,1,2,2,4,0
1,2,3,0.746526496,1,1,1,1,9000.0,0,2,0,2,3,0
1,0,3,0.707133449,1,1,1,1,11000.0,0,0,0,4,2,0
0,2,2,0.537211217,1,0,0,0,15000.0,0,1,1,3,4,0
0,1,3,0.612896769,1,0,1,1,9000.0,0,0,0,1,2,1
0,1,3,0.659741573,1,1,0,1,13000.0,0,0,0,1,1,0
0,1,2,0.502339053,1,0,0,1,11000.0,0,5,1,1,3,0
1,1,3,0.630426334,1,1,1,1,11000.0,0,0,0,2,3,0
1,1,0,0.321984529,0,0,0,0,15000.0,0,0,0,2,1,1
0,2,2,0.442971603,1,1,0,1,8000.0,0,7,2,2,3,0
0,1,3,0.491110186,1,1,1,1,12000.0,0,4,4,3,4,0
1,0,0,0.475261854,0,0,0,1,10000.0,0,0,0,1,1,1
1,1,0,0.39106313,0,0,0,0,14000.0,0,0,0,0,0,1
1,1,3,0.605727868,1,1,0,1,9000.0,0,1,1,3,3,0
0,1,3,0.542438698,1,1,1,1,13000.0,0,5,3,4,4,0
0,1,1,0.514246991,1,0,1,1,11000.0,0,4,0,2,3,1
1,2,2,0.632214469,1,0,0,0,14000.0,0,0,1,2,2,0
1,1,0,0.151255486,0,0,0,1,13000.0,1,0,0,0,0,1
1,2,1,0.487769698,1,0,0,0,11000.0,0,0,0,0,1,1
1,1,1,0.453587985,0,0,0,1,14000.0,0,0,0,1,3,0
1,1,2,0.332753731,1,0,0,0,12000.0,0,3,1,2,3,0
1,1,3,0.852694525,1,0,0,1,13000.0,0,1,0,2,3,0
1,1,2,0.577989111,1,0,0,1,13000.0,0,0,0,2,3,0
0,2,3,0.753854904,1,1,0,1,12000.0,0,2,0,3,3,0
0,0,0,0.509041398,0,0,0,1,11000.0,0,1,3,2,3,1
1,2,0,0.22916473,0,0,1,0,15000.0,0,0,1,2,3,0
1,1,3,0.539360724,1,0,1,1,7000.0,0,0,0,3,1,0
0,2,3,0.592122058,1,0,0,0,13000.0,0,3,5,4,4,0
0,2,3,0.628150108,1,0,0,1,10000.0,0,0,0,4,2,1
0,0,0,0.097211,0,0,0,0,17000.0,0,0,0,1,1,1
0,1,3,0.843113837,1,1,1,1,10000.0,0,1,3,4,4,0
1,1,2,0.594749947,1,1,1,0,11000.0,0,1,0,1,3,0
1,1,3,0.724778327,1,1,1,0,15000.0,0,5,3,3,4,0
0,2,3,0.66062024,1,0,1,1,7000.0,0,3,4,2,4,0
0,2,3,0.554080404,1,1,0,1,14000.0,0,0,0,3,2,0
0,0,0,0.453097215,0,0,0,0,18000.0,0,3,1,1,3,1
0,2,3,0.693180035,1,1,0,0,14000.0,0,4,1,4,4,0
0,2,2,0.479737434,1,1,0,1,9000.0,0,3,1,2,3,0
1,2,3,0.662145789,1,0,1,1,11000.0,0,0,0,3,2,0
0,2,3,0.627282791,1,1,1,1,12000.0,0,3,3,4,4,0
0,2,3,0.537100854,1,0,0,0,9000.0,0,3,1,1,3,0
1,1,3,0.588780424,0,1,1,1,9000.0,0,0,1,3,3,0
1,2,3,0.723589242,1,1,0,0,12000.0,0,1,0,3,4,0
1,1,0,0.132881119,1,0,0,0,11000.0,0,0,0,0,0,1
1,1,0,0.436473841,1,0,1,1,12000.0,0,0,0,1,1,0
0,1,2,0.391768068,1,0,0,1,12000.0,0,3,0,2,2,0
1,1,0,0.344726021,0,0,0,1,10000.0,0,0,0,1,2,1
0,2,3,0.592550042,1,1,1,1,9000.0,0,3,6,3,3,0
1,1,0,0.430172519,0,0,0,0,14000.0,1,0,0,0,0,1
0,2,3,0.632912532,1,0,1,1,12000.0,0,1,0,2,3,0
0,1,0,0.174759245,1,0,0,0,14000.0,0,0,0,1,2,1
0,2,2,0.542889479,0,0,1,1,12000.0,1,3,1,2,2,1
1,2,3,0.455310851,1,1,1,1,5000.0,0,0,0,2,2,0
1,1,2,0.558686825,0,0,1,1,7000.0,0,4,0,3,4,0
1,2,3,0.761914228,1,1,1,1,4000.0,0,3,2,4,4,0
1,1,3,0.599965037,1,1,0,0,14000.0,0,0,0,3,2,0
0,2,3,0.687074857,1,1,1,1,11000.0,1,1,4,2,3,0
1,1,3,0.555467777,1,0,1,1,8000.0,0,0,0,4,2,0
1,0,0,0.358256045,0,0,0,1,14000.0,0,0,0,2,3,1
0,0,2,0.473999984,1,0,1,1,9000.0,0,4,0,3,4,1
1,1,0,0.309330604,1,0,0,1,6000.0,0,0,0,1,2,1
1,0,0,0.589202667,0,0,0,0,16000.0,0,0,0,0,2,1
1,2,3,0.710554182,0,1,1,1,6000.0,0,0,0,4,1,0
0,2,2,0.505528331,1,0,0,1,13000.0,0,2,4,3,4,0
1,1,0,0.447036058,0,0,0,0,13000.0,0,0,0,1,2,1
1,1,1,0.386468994,1,0,0,1,16000.0,0,0,1,3,4,0
1,2,1,0.443014548,1,0,0,1,10000.0,0,0,0,2,2,0
1,1,0,0.600246529,0,0,1,0,7000.0,0,3,3,2,3,0
1,2,3,0.584315474,1,0,0,1,13000.0,0,1,2,4,4,0
1,0,0,0.367943548,0,1,1,1,11000.0,0,0,0,0,1,0
0,0,0,0.421769102,0,0,0,1,11000.0,0,0,1,1,2,1
1,1,2,0.545089953,1,0,1,1,14000.0,0,1,0,3,4,0
0,1,0,0.399505206,0,1,1,0,10000.0,0,0,0,2,2,1
0,2,3,0.543371896,0,1,0,0,12000.0,0,7,0,2,3,0
1,1,2,0.418459436,0,0,0,1,12000.0,0,0,0,2,2,0
1,0,1,0.498433638,1,0,0,1,13000.0,0,0,0,1,1,0
0,2,3,0.637303638,1,0,1,1,10000.0,0,7,6,3,4,0
1,2,2,0.707913011,1,0,1,1,8000.0,0,0,0,0,2,0
1,2,2,0.545143781,1,0,1,1,14000.0,0,2,2,3,4,0
0,1,1,0.478749499,1,0,1,1,4000.0,0,0,2,2,3,0
1,1,3,0.679679521,1,0,1,1,8000.0,0,1,0,1,3,0
1,1,2,0.477512553,1,0,1,0,12000.0,0,0,0,2,2,0
0,1,0,0.307942014,1,0,1,1,8000.0,0,3,1,2,3,0
0,2,3,0.473463182,0,0,1,1,8000.0,0,0,0,3,2,1
0,1,1,0.509908207,1,1,0,0,12000.0,0,1,4,2,3,0
0,2,3,0.697083456,0,1,0,1,13000.0,0,3,2,4,4,0
0,2,1,0.442933194,1,0,1,1,10000.0,0,1,3,1,3,0
0,2,3,0.686689878,0,1,1,1,7000.0,0,0,0,3,1,1
0,0,0,0.39485463,1,0,1,0,14000.0,1,1,0,2,3,0
0,0,0,0.278720079,0,0,1,1,15000.0,0,0,0,3,2,0
1,2,2,0.476185821,1,0,0,1,12000.0,1,0,0,2,2,0
0,2,3,0.670008178,1,0,0,1,11000.0,0,1,5,4,4,0
0,2,3,0.530041382,1,0,1,1,9000.0,0,7,8,4,4,0
0,0,3,0.672486714,1,1,0,0,11000.0,0,3,2,3,4,0
1,1,1,0.442557094,0,0,1,1,10000.0,0,0,0,1,1,1
0,2,2,0.541867282,0,0,1,0,6000.0,0,3,1,2,3,0
0,0,0,0.246950516,0,0,0,1,9000.0,0,0,0,0,1,1
0,2,3,0.594733912,1,1,0,1,11000.0,0,5,5,2,4,0
1,1,3,0.735513123,1,1,1,0,11000.0,0,2,2,3,4,0
1,1,0,0.391682398,0,0,0,0,16000.0,1,0,0,0,2,1
0,1,3,0.47494492,1,0,1,1,10000.0,0,5,3,4,4,0
1,2,3,0.541154359,1,1,1,1,9000.0,0,0,0,2,2,0
0,2,3,0.654601981,1,0,1,0,12000.0,0,2,4,3,4,0
0,2,1,0.486257753,0,0,1,0,12000.0,0,0,0,1,2,1
1,2,2,0.582676863,1,0,0,1,10000.0,0,2,0,3,4,0
1,2,3,0.538991247,0,0,0,0,13000.0,0,2,0,2,3,0
0,2,3,0.566322666,1,1,1,1,8000.0,0,8,1,4,4,0
1,2,3,0.564859869,1,1,1,1,7000.0,0,0,0,1,3,0
0,1,3,0.606548498,1,0,1,1,13000.0,0,4,0,4,4,0
0,1,2,0.403384627,0,0,1,1,9000.0,0,0,0,2,2,1
0,2,3,0.625538066,1,0,1,1,12000.0,0,6,1,2,4,0
0,1,2,0.477831597,1,0,1,0,13000.0,0,0,0,0,2,1
0,1,3,0.37692158,1,1,1,1,11000.0,0,4,9,3,3,0
0,2,3,0.576897339,1,1,1,1,11000.0,0,4,0,4,4,1
1,1,1,0.68972852,1,1,0,0,13000.0,0,1,1,2,3,0
0,1,1,0.434469514,0,1,0,0,15000.0,0,0,0,1,1,1
0,0,0,0.365131607,0,0,0,0,16000.0,0,0,1,2,3,1
0,1,3,0.575560211,1,1,1,1,9000.0,0,5,1,3,4,0
0,1,3,0.63918839,1,1,1,0,15000.0,0,0,0,3,2,0
1,1,1,0.390900098,0,0,1,0,15000.0,0,0,0,0,0,1
0,1,2,0.577813184,1,0,0,0,12000.0,0,3,4,3,4,0
0,2,2,0.561541306,0,1,0,1,13000.0,0,0,2,2,4,0
1,1,1,0.314879729,1,0,0,1,11000.0,0,0,1,1,3,0
0,2,2,0.615136515,1,1,0,1,13000.0,0,0,3,1,3,0
1,1,2,0.536027186,0,1,1,1,7000.0,0,3,0,2,3,0
1,1,1,0.47123614,1,0,0,0,12000.0,0,0,0,2,3,0
1,1,3,0.58916403,1,0,0,1,11000.0,0,0,3,3,4,0
0,2,3,0.577696806,1,0,1,0,12000.0,0,2,2,2,3,0
1,0,0,0.275404364,0,0,0,0,18000.0,0,0,0,1,1,1
1,2,3,0.475193371,1,1,1,1,13000.0,0,3,1,2,4,0
0,0,1,0.364416468,0,0,1,1,13000.0,0,3,5,3,4,0
0,2,3,0.655289244,1,1,1,1,10000.0,0,5,0,2,3,0
0,0,2,0.454779064,1,0,1,1,11000.0,0,0,0,3,1,1
1,2,3,0.627567633,1,0,1,0,13000.0,0,3,4,4,4,0
0,1,1,0.452944232,0,0,1,1,12000.0,0,3,1,2,4,0
0,2,3,0.538197382,1,0,0,0,15000.0,0,0,3,2,3,0
1,0,3,0.662036903,1,1,1,1,10000.0,0,2,1,3,4,0
0,0,0,0.336051776,1,0,1,1,12000.0,0,0,0,1,1,1
1,0,0,0.298935152,0,0,1,1,12000.0,0,0,0,2,3,0
0,2,3,0.416935044,1,0,0,1,13000.0,0,5,5,3,4,0
1,1,1,0.534343523,0,0,0,0,14000.0,0,0,0,1,3,1
0,2,2,0.487612708,1,0,0,0,17000.0,0,0,0,0,2,1
1,2,3,0.723107452,0,0,1,1,12000.0,0,2,2,3,4,0
0,2,3,0.48294581,1,1,1,1,12000.0,0,2,1,2,4,0
0,0,1,0.454092671,0,0,0,0,9000.0,0,0,0,0,1,1
0,2,2,0.405137061,1,0,1,0,9000.0,0,3,1,1,3,0
1,2,3,0.642647082,1,0,0,1,10000.0,0,2,0,3,4,0
0,2,3,0.688578796,1,0,0,1,15000.0,0,0,0,3,3,1
0,2,2,0.475471995,1,0,0,0,13000.0,0,0,0,1,2,0
1,1,1,0.255281398,0,0,0,1,10000.0,0,0,0,0,1,1
1,0,2,0.490174389,0,0,0,0,11000.0,0,0,0,2,2,1
1,0,3,0.624688006,0,1,1,1,14000.0,0,3,4,3,4,0
0,1,3,0.608941057,1,0,1,0,11000.0,0,3,0,4,3,0
0,2,3,0.619511194,1,1,1,1,10000.0,0,0,0,3,2,1
0,2,3,0.684037626,1,0,1,1,7000.0,0,0,0,3,0,1
1,0,0,0.335998872,0,0,1,1,12000.0,0,2,1,2,3,1
0,0,1,0.336387904,0,0,0,1,16000.0,0,2,1,2,3,0
1,2,2,0.54285234,1,1,0,1,12000.0,0,1,2,2,3,0
1,1,3,0.625255105,0,1,1,1,5000.0,0,2,1,3,4,0
0,0,2,0.451784663,0,0,1,0,13000.0,0,0,1,3,3,0
1,1,3,0.477294149,1,1,1,1,6000.0,0,5,1,4,4,0
1,1,3,0.605648955,1,1,1,1,10000.0,0,7,4,3,4,0
0,2,3,0.499729887,1,1,0,1,12000.0,0,0,2,3,4,0
1,2,3,0.56408247,1,1,1,1,6000.0,1,0,0,3,2,0
1,1,2,0.627257647,0,0,1,0,11000.0,0,0,0,0,2,1
0,1,0,0.410995775,1,0,0,1,13000.0,0,2,1,2,3,0
0,0,0,0.298224804,1,0,0,1,8000.0,0,2,1,2,3,0
0,1,3,0.549204268,1,1,0,1,14000.0,0,0,3,2,3,0
1,2,3,0.565086761,1,0,1,1,5000.0,0,11,2,4,4,0
1,2,2,0.46312987,1,1,0,0,13000.0,0,2,0,1,3,0
0,2,2,0.616426204,1,0,1,1,11000.0,0,0,0,1,2,1
1,1,3,0.680985254,1,1,1,1,12000.0,0,3,6,4,4,0
0,1,3,0.490376659,1,1,1,0,16000.0,0,0,2,2,4,0
1,2,3,0.515658114,0,0,0,1,15000.0,0,0,1,1,3,0
0,0,1,0.246419585,1,1,1,0,11000.0,0,2,3,2,4,0
1,1,0,0.421776116,1,0,1,1,11000.0,0,0,2,1,3,0
0,1,2,0.508304218,1,0,0,1,16000.0,0,0,0,1,2,0
0,1,3,0.627602644,1,1,1,1,13000.0,0,1,2,3,3,0
1,2,3,0.674041429,1,1,1,1,7000.0,0,1,2,3,4,0
0,1,1,0.382827481,1,0,0,0,14000.0,0,0,0,0,2,1
1,1,0,0.248618242,0,0,0,0,11000.0,0,0,0,2,2,1
1,2,3,0.701763534,1,0,1,1,8000.0,0,0,0,2,3,0
1,2,3,0.714546497,1,0,1,1,11000.0,0,1,1,4,4,0
1,0,0,0.467602352,0,0,0,0,12000.0,0,0,0,0,2,1
1,2,2,0.533931725,1,0,1,1,12000.0,0,0,0,0,0,1
0,1,0,0.432106582,1,0,0,1,18000.0,0,1,1,1,3,1
0,2,3,0.571456342,1,1,0,1,11000.0,0,0,0,1,2,0
1,2,3,0.494425697,0,1,1,1,12000.0,0,4,1,4,4,0
0,2,2,0.589148321,1,1,0,1,11000.0,0,0,0,2,2,0
0,1,3,0.432808675,1,0,1,1,12000.0,0,2,0,2,3,0
1,1,3,0.604014314,1,0,1,0,9000.0,0,0,0,4,2,0
1,2,3,0.607318989,0,0,1,1,17000.0,0,2,2,4,4,0
1,1,2,0.578908639,1,0,0,1,9000.0,1,0,1,1,3,0
0,2,2,0.517440929,1,1,0,1,8000.0,0,0,0,1,2,0
1,1,2,0.599666392,1,0,1,1,10000.0,0,0,0,0,2,0
1,1,3,0.506684611,1,0,1,1,9000.0,0,0,5,3,4,0
1,1,1,0.376212853,1,1,0,0,15000.0,0,0,0,1,1,0
1,1,3,0.545037689,1,0,1,0,12000.0,0,1,1,2,4,0
1,0,0,0.545606967,1,0,0,0,14000.0,0,0,0,0,2,0
0,0,1,0.446912006,1,0,0,0,17000.0,0,2,1,3,4,0
0,2,3,0.582242011,1,0,0,1,14000.0,0,1,7,2,4,0
0,2,3,0.487362871,1,0,1,1,13000.0,0,5,9,3,4,0
1,0,1,0.538393046,1,0,1,1,12000.0,0,0,0,1,3,0
0,1,3,0.686778043,0,1,1,1,12000.0,0,7,2,3,4,0
0,2,3,0.583230042,0,1,1,1,6000.0,0,0,0,2,1,1
1,0,1,0.322202081,1,0,1,1,11000.0,0,0,2,3,3,0
1,1,1,0.478691098,1,0,1,0,16000.0,0,0,0,1,2,1
1,1,1,0.65248792,0,0,0,1,14000.0,0,1,0,2,3,1
1,0,0,0.496407632,1,0,0,0,14000.0,0,0,0,1,2,1
1,2,2,0.602576835,1,0,1,1,14000.0,0,0,0,2,0,1
1,1,1,0.59870359,1,0,0,1,8000.0,0,1,0,1,3,0
0,1,3,0.528433282,0,0,0,1,18000.0,0,0,1,3,4,1
0,1,2,0.653610175,1,0,0,1,15000.0,0,5,0,2,3,1
1,2,3,0.49741039,1,1,0,1,12000.0,0,1,1,3,4,0
0,1,3,0.762169462,1,0,1,1,10000.0,0,0,0,3,2,1
1,2,2,0.465673787,0,0,0,0,18000.0,0,0,0,1,2,1
0,1,3,0.536052655,1,0,0,0,14000.0,0,11,2,3,4,0
0,2,3,0.561307385,1,0,1,1,11000.0,0,2,3,3,3,0
0,2,3,0.595437178,1,1,0,1,9000.0,0,3,2,2,3,0
1,1,0,0.374057103,0,0,0,1,12000.0,0,1,0,1,3,1
1,2,0,0.237847031,0,0,1,0,14000.0,0,0,0,0,2,1
0,1,1,0.462385555,1,0,0,0,15000.0,0,2,3,3,4,0
1,2,2,0.5647174,1,1,0,1,14000.0,0,0,0,1,2,0
0,1,2,0.636867176,0,0,1,1,13000.0,0,0,0,1,2,1
1,2,1,0.352400898,0,0,0,1,12000.0,0,0,0,0,2,1
0,2,3,0.643243674,1,1,1,1,13000.0,0,1,1,3,3,0
0,2,1,0.235086651,1,1,0,0,17000.0,0,0,0,1,2,0
0,1,3,0.511926388,1,1,1,1,8000.0,0,4,1,3,4,0
1,0,2,0.565733664,1,0,0,0,14000.0,0,0,0,1,3,0
1,0,1,0.444032982,1,0,1,1,13000.0,0,1,1,2,3,0
1,1,2,0.488143889,1,0,1,0,10000.0,0,0,0,0,2,0
0,0,0,0.403095961,0,0,0,1,15000.0,0,0,0,1,2,0
1,1,0,0.393254529,0,1,1,0,12000.0,0,1,1,2,3,0
0,0,0,0.365537889,0,0,0,1,14000.0,0,0,0,2,0,1
1,0,1,0.510733137,1,0,1,1,7000.0,0,0,0,0,1,1
1,1,3,0.754789303,1,1,0,1,15000.0,0,1,0,3,4,0
1,0,0,0.411260734,0,0,1,1,11000.0,0,0,0,3,2,1
1,2,3,0.569638308,1,0,1,1,6000.0,0,5,2,3,4,0
0,2,3,0.474629432,0,1,1,1,7000.0,0,8,7,3,4,0
0,1,3,0.547795099,1,1,1,1,8000.0,0,10,2,4,4,0
1,2,3,0.507340329,0,0,1,1,11000.0,0,0,0,3,2,1
1,1,0,0.42871381,0,0,1,1,13000.0,0,0,0,1,2,1
0,1,2,0.453831326,0,0,0,1,12000.0,0,3,3,1,3,1
1,2,2,0.407547151,1,0,0,0,13000.0,0,2,0,2,3,0
0,2,3,0.681766205,0,0,1,1,13000.0,0,1,2,3,4,0
1,2,3,0.658908564,1,0,1,1,13000.0,0,0,1,4,3,0
1,0,3,0.600507759,1,1,0,1,15000.0,0,0,1,3,4,0
1,1,1,0.512574955,1,0,1,0,12000.0,0,0,0,2,2,1
1,1,3,0.563542965,1,1,1,1,6000.0,0,1,2,2,4,0
0,0,3,0.529341745,1,1,1,1,15000.0,0,0,0,4,2,0
1,2,2,0.388818875,0,0,0,1,10000.0,0,1,1,2,4,0
0,2,3,0.480223294,1,0,1,1,11000.0,0,5,0,3,3,0
1,1,3,0.570279014,1,0,1,1,10000.0,0,3,4,3,4,0
0,1,2,0.466113677,1,1,1,1,6000.0,0,2,3,2,3,0
0,1,1,0.470466594,1,0,1,1,9000.0,0,6,4,3,4,0
1,2,3,0.79721875,1,1,1,1,7000.0,0,2,1,2,4,0
0,0,0,0.369392503,0,0,0,1,12000.0,0,1,0,1,3,1
1,2,3,0.548893994,0,1,1,1,12000.0,0,1,1,2,4,0
0,0,2,0.632036234,1,1,0,1,11000.0,0,3,2,2,3,0
0,0,1,0.230447926,1,0,1,1,11000.0,0,0,0,0,2,0
0,2,3,0.485731665,1,0,1,1,9000.0,0,1,2,2,3,0
1,0,0,0.513163,0,0,1,0,13000.0,0,0,0,1,0,1
1,1,1,0.364327351,1,0,0,0,18000.0,0,0,0,0,2,1
1,1,1,0.33996784,1,0,0,0,15000.0,0,0,0,1,2,0
1,1,0,0.219474432,0,0,1,0,15000.0,0,0,0,0,2,0
0,0,0,0.359190455,1,0,0,1,12000.0,0,0,0,3,2,1
0,2,3,0.666512981,1,1,0,1,8000.0,0,4,10,4,4,0
1,1,0,0.340686256,0,0,0,1,11000.0,0,0,0,1,2,0
0,2,2,0.443195172,0,0,0,0,15000.0,0,0,0,2,2,1
0,1,3,0.584450197,1,1,1,1,10000.0,0,1,0,2,3,0
0,0,3,0.612929323,1,0,0,1,11000.0,0,0,1,2,4,0
1,1,3,0.670592863,1,0,1,0,13000.0,0,0,0,2,4,0
0,2,3,0.593557021,1,1,1,1,9000.0,0,1,4,4,4,0
1,2,3,0.430392445,1,0,1,1,11000.0,0,3,0,4,3,0
0,1,2,0.317181576,1,0,0,1,15000.0,0,0,2,3,4,0
0,2,3,0.454338563,1,1,1,1,12000.0,0,5,6,3,4,0
0,2,3,0.604339576,1,0,1,1,10000.0,0,9,4,4,4,0
0,1,2,0.581527175,1,1,0,1,16000.0,0,4,1,1,3,0
0,1,2,0.631771948,0,1,0,1,17000.0,0,0,0,1,2,1
0,0,0,0.215538748,1,0,0,1,12000.0,0,0,0,0,2,1
0,0,1,0.346268248,1,0,0,1,11000.0,1,0,0,2,1,1
0,0,0,0.4160201,1,0,0,1,15000.0,0,0,0,1,2,1
1,1,1,0.295169394,1,0,0,0,19000.0,0,0,0,1,2,1
1,0,0,0.417153194,0,0,1,0,11000.0,0,0,0,2,3,1
1,1,1,0.581765971,0,0,0,0,17000.0,0,0,0,2,3,1
1,2,3,0.619035891,1,0,0,1,12000.0,1,1,1,2,4,0
0,2,2,0.454311459,1,0,0,1,13000.0,0,0,0,1,2,1
0,2,1,0.457110218,1,0,0,1,16000.0,0,0,0,0,2,1
1,1,0,0.390492832,0,0,0,0,11000.0,0,0,0,0,1,1
1,0,0,0.299892157,0,0,0,0,14000.0,0,0,0,1,2,1
1,0,0,0.513140257,0,0,0,1,11000.0,0,2,1,1,3,0
0,0,0,0.275272,0,0,0,1,13000.0,1,0,0,1,2,1
1,0,1,0.442273718,0,0,1,1,7000.0,0,1,0,3,4,0
1,0,0,0.321366924,0,0,0,0,11000.0,0,0,0,0,1,0
1,2,3,0.694393386,1,0,1,1,12000.0,1,0,0,2,2,0
0,2,3,0.550364728,1,1,1,1,8000.0,0,5,3,3,4,0
0,1,2,0.646394325,1,0,1,1,10000.0,0,8,0,2,4,0
1,2,2,0.527396199,1,1,0,1,9000.0,0,0,1,2,3,0
1,1,3,0.539795709,1,0,1,1,8000.0,0,4,5,4,4,0
1,2,3,0.687697553,1,1,1,1,9000.0,0,0,0,2,2,0
1,1,2,0.618050599,1,1,0,0,15000.0,0,0,0,2,2,0
1,1,3,0.547884164,1,0,0,0,14000.0,0,0,0,2,3,0
0,1,2,0.541306429,0,1,1,1,15000.0,0,3,5,2,4,0
0,0,2,0.58284366,0,0,0,1,9000.0,0,2,5,3,4,0
0,2,2,0.672041403,1,0,0,0,14000.0,0,1,4,2,3,0
1,1,2,0.614258073,1,1,1,0,9000.0,0,0,1,1,3,0
1,0,1,0.516334742,1,0,1,1,9000.0,0,0,0,2,2,1
1,1,3,0.737954156,1,1,1,1,11000.0,0,1,0,4,4,0
0,1,3,0.602490186,1,1,1,1,6000.0,0,5,1,2,3,0
1,1,3,0.545890074,1,1,0,1,15000.0,0,1,0,4,4,1
1,2,3,0.497230072,1,1,1,1,15000.0,0,3,2,3,4,0
1,2,3,0.607016904,1,0,1,1,11000.0,0,0,0,4,4,0
0,2,3,0.689641334,1,0,1,1,7000.0,0,8,6,3,4,0
1,2,3,0.630680695,1,1,1,1,12000.0,0,0,2,4,4,0
1,0,0,0.45162695,0,0,0,0,16000.0,0,0,0,0,2,1
0,1,1,0.628407014,0,0,0,0,13000.0,0,0,0,3,3,1
1,1,3,0.520882201,0,1,1,0,11000.0,0,0,0,2,3,1
1,1,1,0.428901,0,0,0,0,15000.0,0,0,0,1,0,1
1,2,3,0.604141671,0,0,1,1,9000.0,0,3,2,3,4,0
0,2,0,0.284359424,0,0,0,0,13000.0,0,0,0,0,2,1
1,1,3,0.614238054,1,0,1,1,14000.0,0,0,0,2,4,0
0,1,1,0.549445938,0,0,0,1,14000.0,0,1,0,2,3,1
1,0,1,0.376360933,1,0,0,0,15000.0,0,0,0,3,4,0
1,2,2,0.583392341,0,0,0,0,15000.0,0,0,1,2,2,0
0,2,3,0.576642414,1,0,1,1,10000.0,0,1,0,2,3,0
1,1,2,0.463801733,1,1,0,0,14000.0,0,0,0,0,1,0
1,1,2,0.571047194,1,1,1,0,13000.0,0,0,0,1,1,0
1,2,3,0.746942518,0,0,1,0,10000.0,0,3,0,3,4,0
0,2,3,0.670621588,1,0,1,1,9000.0,0,1,0,3,3,0
0,1,0,0.431177855,1,1,0,0,16000.0,0,0,0,1,2,0
0,0,0,0.408216869,1,0,0,1,14000.0,0,1,0,2,3,0
1,2,3,0.576039484,1,1,1,1,11000.0,0,0,0,3,2,0
0,1,3,0.658710111,1,0,1,1,10000.0,0,4,1,4,4,0
1,2,3,0.607953574,1,1,0,1,13000.0,0,0,1,2,3,0
1,0,0,0.43434253,1,0,0,0,17000.0,0,1,0,2,3,1
1,2,3,0.621787279,1,0,1,1,13000.0,1,2,0,4,3,0
1,0,0,0.434221799,1,0,0,0,12000.0,0,0,2,2,3,0
0,0,0,0.501104186,1,0,0,1,14000.0,0,0,0,0,2,1
1,0,0,0.409143316,1,1,0,1,11000.0,0,3,1,3,4,0
1,1,2,0.546124317,0,0,1,0,9000.0,0,3,1,3,4,0
0,1,3,0.623421243,1,1,1,1,12000.0,1,1,0,3,3,1
0,1,2,0.585360354,0,0,1,1,9000.0,0,1,5,1,3,0
0,1,3,0.399531011,1,1,1,1,9000.0,0,2,0,4,3,0
0,2,2,0.620664752,1,1,0,0,13000.0,0,0,0,1,2,1
0,2,2,0.624121427,1,0,0,1,12000.0,0,1,1,2,3,1
1,1,3,0.653665543,1,0,1,0,11000.0,0,0,0,1,1,1
0,0,1,0.297267694,1,0,0,1,12000.0,0,0,0,3,1,1
0,2,3,0.486939512,1,1,1,1,11000.0,0,4,4,3,4,0
1,1,2,0.587155338,1,1,0,0,14000.0,0,2,1,3,4,0
0,1,2,0.585375051,1,0,0,1,15000.0,0,2,2,2,4,0
1,0,0,0.207337429,1,0,1,1,11000.0,1,2,0,1,3,1
0,0,1,0.384718428,1,0,0,1,13000.0,0,2,2,1,3,1
0,2,3,0.465902371,1,1,0,1,13000.0,0,3,0,3,4,0
0,0,0,0.423737864,1,0,0,0,12000.0,0,1,2,2,3,0
1,2,3,0.562234556,0,1,1,1,9000.0,0,1,1,3,4,0
1,0,0,0.327611223,0,0,0,1,13000.0,0,0,0,3,3,1
1,0,0,0.47939227,0,0,0,0,12000.0,0,0,0,1,2,1
0,0,1,0.411395046,1,0,0,0,13000.0,0,2,3,3,4,0
1,2,3,0.681233208,1,0,1,1,10000.0,0,0,1,2,4,0
1,1,0,0.439883426,1,0,1,1,11000.0,0,0,0,1,2,0
1,2,3,0.727622916,1,1,0,1,12000.0,0,3,0,4,4,0
0,1,0,0.156667917,0,0,0,1,13000.0,0,0,0,2,3,0
0,0,0,0.295667459,0,1,0,0,14000.0,0,1,1,1,3,0
1,1,2,0.553265908,0,0,0,1,11000.0,0,0,0,1,2,1
0,2,3,0.628756173,1,0,1,1,7000.0,0,3,9,3,4,0
1,1,0,0.349769262,1,0,0,0,14000.0,0,0,0,0,2,1
1,1,2,0.676270833,0,0,1,1,8000.0,0,2,4,4,4,0
0,1,1,0.407881961,1,1,0,0,19000.0,0,1,1,2,3,0
1,1,2,0.669510965,1,0,1,1,12000.0,0,3,1,4,4,0
